doi,file_name,status,oa_status,best_host_type,source_url,resolved_url,bytes,http_status,error
10.3390/coatings14091115,,failed,gold,publisher,https://doi.org/10.3390/coatings14091115,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/14/9/1115')
10.3390/coatings14091198,,failed,gold,publisher,https://doi.org/10.3390/coatings14091198,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/14/9/1198')
10.3390/coatings15010022,,failed,gold,publisher,https://www.mdpi.com/2079-6412/15/1/22/pdf?version=1735537864,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/15/1/22/pdf?version=1735537864')
10.3390/coatings15060711,,failed,gold,publisher,https://www.mdpi.com/2079-6412/15/6/711/pdf?version=1749794203,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/15/6/711/pdf?version=1749794203')
10.3390/cryst12020217,unpaywall_oa_0654.pdf,downloaded,gold,publisher,http://openlib.tugraz.at/6215de95c4830,https://openlib.tugraz.at/download.php?id=6215de95c4830&location=browse,1473837,200.0,alt_location:repository:url
10.3390/cryst13060910,,failed,gold,publisher,https://www.mdpi.com/2073-4352/13/6/910/pdf?version=1685778970,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2073-4352/13/6/910/pdf?version=1685778970')
10.3390/cryst14080673,,failed,gold,publisher,https://www.mdpi.com/2073-4352/14/8/673/pdf?version=1721808455,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2073-4352/14/8/673/pdf?version=1721808455')
10.3390/cryst14080723,unpaywall_oa_0657.pdf,downloaded,gold,publisher,https://www.repository.cam.ac.uk/bitstreams/1bf2d3db-4e26-4bb4-b651-d940304e903e/download,https://api.repository.cam.ac.uk/server/api/core/bitstreams/1bf2d3db-4e26-4bb4-b651-d940304e903e/content,4219404,200.0,alt_location:repository:url_for_pdf
10.3390/cryst14100909,,failed,gold,publisher,https://www.mdpi.com/2073-4352/14/10/909/pdf,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2073-4352/14/10/909/pdf')
10.3390/en16031278,,failed,gold,publisher,https://www.mdpi.com/1996-1073/16/3/1278/pdf?version=1675689970,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1996-1073/16/3/1278/pdf?version=1675689970')
10.3390/en18082130,,failed,gold,publisher,https://www.mdpi.com/1996-1073/18/8/2130/pdf?version=1745226463,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1996-1073/18/8/2130/pdf?version=1745226463')
10.3390/ijms232113249,,failed,gold,publisher,https://www.mdpi.com/1422-0067/23/21/13249/pdf?version=1667206714,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1422-0067/23/21/13249/pdf?version=1667206714')
10.3390/ijms241311207,,failed,gold,publisher,https://www.mdpi.com/1422-0067/24/13/11207/pdf?version=1688718275,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1422-0067/24/13/11207/pdf?version=1688718275')
10.3390/inorganics10080111,,failed,gold,publisher,https://www.mdpi.com/2304-6740/10/8/111/pdf?version=1659533425,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2304-6740/10/8/111/pdf?version=1659533425')
10.3390/inorganics10110215,,failed,gold,publisher,https://www.mdpi.com/2304-6740/10/11/215/pdf?version=1669254997,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2304-6740/10/11/215/pdf?version=1669254997')
10.3390/inorganics11120477,,failed,gold,publisher,https://www.mdpi.com/2304-6740/11/12/477/pdf?version=1702528571,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2304-6740/11/12/477/pdf?version=1702528571')
10.3390/jfb14030120,unpaywall_oa_0666.pdf,downloaded,gold,publisher,https://repository.unair.ac.id/124159/2/18.pdf,https://repository.unair.ac.id/124159/2/18.pdf,4950683,200.0,alt_location:repository:url_for_pdf
10.3390/ma15030877,unpaywall_oa_0667.pdf,downloaded,gold,publisher,https://uvadoc.uva.es/handle/10324/63056,https://uvadoc.uva.es/bitstream/handle/10324/63056/Structure-and-Electrical-Behavior.pdf?sequence=1,2739498,200.0,alt_location:repository:url
10.3390/ma15093021,,failed,gold,publisher,https://www.mdpi.com/1996-1944/15/9/3021/pdf?version=1650605198,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1996-1944/15/9/3021/pdf?version=1650605198')
10.3390/ma15124189,,failed,gold,publisher,https://www.mdpi.com/1996-1944/15/12/4189/pdf?version=1655118703,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1996-1944/15/12/4189/pdf?version=1655118703')
10.3390/ma15238325,,failed,gold,publisher,https://www.mdpi.com/1996-1944/15/23/8325/pdf?version=1669205815,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1996-1944/15/23/8325/pdf?version=1669205815')
10.3390/ma16051959,,failed,gold,publisher,https://www.mdpi.com/1996-1944/16/5/1959/pdf?version=1677505561,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1996-1944/16/5/1959/pdf?version=1677505561')
10.3390/ma16114077,,failed,gold,publisher,https://www.mdpi.com/1996-1944/16/11/4077/pdf?version=1685518740,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1996-1944/16/11/4077/pdf?version=1685518740')
10.3390/ma16134688,unpaywall_oa_0673.pdf,downloaded,gold,publisher,https://pure.tue.nl/ws/files/312776758/materials-16-04688.pdf,https://pure.tue.nl/ws/files/312776758/materials-16-04688.pdf,5771490,200.0,alt_location:repository:url_for_pdf
10.3390/ma16165522,,failed,gold,publisher,https://www.mdpi.com/1996-1944/16/16/5522/pdf?version=1691496668,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1996-1944/16/16/5522/pdf?version=1691496668')
10.3390/ma17071620,,failed,gold,publisher,https://www.mdpi.com/1996-1944/17/7/1620/pdf?version=1712051221,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1996-1944/17/7/1620/pdf?version=1712051221')
10.3390/ma17123036,,failed,gold,publisher,https://www.mdpi.com/1996-1944/17/12/3036/pdf?version=1718891077,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1996-1944/17/12/3036/pdf?version=1718891077')
10.3390/ma17205019,,failed,gold,publisher,https://www.mdpi.com/1996-1944/17/20/5019/pdf?version=1728903367,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1996-1944/17/20/5019/pdf?version=1728903367')
10.3390/ma18122879,,failed,gold,publisher,https://www.mdpi.com/1996-1944/18/12/2879/pdf?version=1750240931,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1996-1944/18/12/2879/pdf?version=1750240931')
10.3390/ma18245530,,failed,gold,publisher,https://doi.org/10.3390/ma18245530,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1996-1944/18/24/5530')
10.3390/ma18245568,,failed,gold,publisher,https://www.mdpi.com/1996-1944/18/24/5568/pdf?version=1765455325,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1996-1944/18/24/5568/pdf?version=1765455325')
10.3390/membranes14100216,,failed,gold,publisher,https://www.mdpi.com/2077-0375/14/10/216/pdf?version=1728882248,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2077-0375/14/10/216/pdf?version=1728882248')
10.3390/met13121960,,failed,gold,publisher,https://www.mdpi.com/2075-4701/13/12/1960/pdf?version=1701349960,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2075-4701/13/12/1960/pdf?version=1701349960')
10.3390/mi13071097,,failed,gold,publisher,https://www.mdpi.com/2072-666X/13/7/1097/pdf?version=1657700238,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2072-666X/13/7/1097/pdf?version=1657700238')
10.3390/mi14020279,,failed,gold,publisher,https://www.mdpi.com/2072-666X/14/2/279/pdf?version=1674288880,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2072-666X/14/2/279/pdf?version=1674288880')
10.3390/mi14071278,,failed,gold,publisher,https://www.mdpi.com/2072-666X/14/7/1278/pdf?version=1687349536,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2072-666X/14/7/1278/pdf?version=1687349536')
10.3390/mi14101909,,failed,gold,publisher,https://www.mdpi.com/2072-666X/14/10/1909/pdf?version=1696659077,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2072-666X/14/10/1909/pdf?version=1696659077')
10.3390/mi16060718,,failed,gold,publisher,https://www.mdpi.com/2072-666X/16/6/718/pdf?version=1750141806,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2072-666X/16/6/718/pdf?version=1750141806')
10.3390/molecules27238123,,failed,gold,publisher,https://www.mdpi.com/1420-3049/27/23/8123/pdf?version=1669369179,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1420-3049/27/23/8123/pdf?version=1669369179')
10.3390/molecules28155876,unpaywall_oa_0689.pdf,downloaded,gold,publisher,https://hal.science/hal-04196046v1/document,https://hal.science/hal-04196046v1/document,5746981,200.0,alt_location:repository:url_for_pdf
10.3390/molecules28166133,unpaywall_oa_0690.pdf,downloaded,gold,publisher,https://hal.science/hal-04797632/document,https://hal.science/hal-04797632/document,2397170,200.0,alt_location:repository:url_for_pdf
10.3390/molecules29112528,,failed,gold,publisher,https://www.mdpi.com/1420-3049/29/11/2528/pdf?version=1716869854,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1420-3049/29/11/2528/pdf?version=1716869854')
10.3390/molecules29132987,,failed,gold,publisher,https://www.mdpi.com/1420-3049/29/13/2987/pdf?version=1719134622,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1420-3049/29/13/2987/pdf?version=1719134622')
10.3390/molecules29194595,,failed,gold,publisher,https://www.mdpi.com/1420-3049/29/19/4595/pdf?version=1727440244,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1420-3049/29/19/4595/pdf?version=1727440244')
10.3390/molecules29235705,,failed,gold,publisher,https://doi.org/10.3390/molecules29235705,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1420-3049/29/23/5705')
10.3390/nano12010172,,failed,gold,publisher,https://www.mdpi.com/2079-4991/12/1/172/pdf?version=1641383386,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/12/1/172/pdf?version=1641383386')
10.3390/nano12030548,,failed,gold,publisher,https://www.mdpi.com/2079-4991/12/3/548/pdf?version=1644222362,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/12/3/548/pdf?version=1644222362')
10.3390/nano12091510,,failed,gold,publisher,https://www.mdpi.com/2079-4991/12/9/1510/pdf?version=1651221477,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/12/9/1510/pdf?version=1651221477')
10.3390/nano12111912,unpaywall_oa_0698.pdf,downloaded,gold,publisher,https://nrc-publications.canada.ca/eng/view/ft/?id=45f939f1-d7a3-4d8a-b4da-6ef15d3b3841,https://nrc-publications.canada.ca/eng/view/ft/?id=45f939f1-d7a3-4d8a-b4da-6ef15d3b3841,4568758,200.0,alt_location:repository:url_for_pdf
10.3390/nano12162859,,failed,gold,publisher,https://www.mdpi.com/2079-4991/12/16/2859/pdf?version=1660904015,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/12/16/2859/pdf?version=1660904015')
10.3390/nano12193381,,failed,gold,publisher,https://www.mdpi.com/2079-4991/12/19/3381/pdf?version=1664527180,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/12/19/3381/pdf?version=1664527180')
10.3390/nano12213890,,failed,gold,publisher,https://www.mdpi.com/2079-4991/12/21/3890/pdf?version=1667889525,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/12/21/3890/pdf?version=1667889525')
10.3390/nano12244362,,failed,gold,publisher,https://www.mdpi.com/2079-4991/12/24/4362/pdf?version=1670413899,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/12/24/4362/pdf?version=1670413899')
10.3390/nano13010161,,failed,gold,publisher,https://www.mdpi.com/2079-4991/13/1/161/pdf?version=1672906632,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/13/1/161/pdf?version=1672906632')
10.3390/nano13111765,,failed,gold,publisher,https://www.mdpi.com/2079-4991/13/11/1765/pdf?version=1685437655,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/13/11/1765/pdf?version=1685437655')
10.3390/nano13121858,,failed,gold,publisher,https://www.mdpi.com/2079-4991/13/12/1858/pdf?version=1686735970,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/13/12/1858/pdf?version=1686735970')
10.3390/nano13152187,,failed,gold,publisher,https://www.mdpi.com/2079-4991/13/15/2187/pdf?version=1690448193,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/13/15/2187/pdf?version=1690448193')
10.3390/nano13192702,,failed,gold,publisher,https://www.mdpi.com/2079-4991/13/19/2702/pdf?version=1696417820,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/13/19/2702/pdf?version=1696417820')
10.3390/nano13243110,,failed,gold,publisher,https://www.mdpi.com/2079-4991/13/24/3110/pdf?version=1702195028,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/13/24/3110/pdf?version=1702195028')
10.3390/nano14141212,unpaywall_oa_0709.pdf,downloaded,gold,publisher,https://lirias.kuleuven.be/retrieve/c4a82a0d-a3ba-42b8-aff9-621cbf54c4b3,https://lirias.kuleuven.be/retrieve/c4a82a0d-a3ba-42b8-aff9-621cbf54c4b3,6954008,200.0,alt_location:repository:url_for_pdf
10.3390/nano14151274,unpaywall_oa_0710.pdf,downloaded,gold,publisher,https://www.osti.gov/servlets/purl/2440398,https://www.osti.gov/servlets/purl/2440398,3849860,200.0,alt_location:repository:url_for_pdf
10.3390/nano14221801,,failed,gold,publisher,https://www.mdpi.com/2079-4991/14/22/1801/pdf?version=1731217662,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/14/22/1801/pdf?version=1731217662')
10.3390/nano15050340,,failed,gold,publisher,https://www.mdpi.com/2079-4991/15/5/340/pdf?version=1740218641,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/15/5/340/pdf?version=1740218641')
10.3390/nano15070474,,failed,gold,publisher,https://www.mdpi.com/2079-4991/15/7/474/pdf?version=1742541705,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/15/7/474/pdf?version=1742541705')
10.3390/nano15070555,,failed,gold,publisher,https://www.mdpi.com/2079-4991/15/7/555/pdf?version=1743841572,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/15/7/555/pdf?version=1743841572')
10.3390/nano15100710,,failed,gold,publisher,https://www.mdpi.com/2079-4991/15/10/710/pdf?version=1746764627,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/15/10/710/pdf?version=1746764627')
10.3390/nano15110819,,failed,gold,publisher,https://www.mdpi.com/2079-4991/15/11/819/pdf?version=1748504208,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/15/11/819/pdf?version=1748504208')
10.3390/nano15211674,,failed,gold,publisher,https://www.mdpi.com/2079-4991/15/21/1674/pdf?version=1762239757,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/15/21/1674/pdf?version=1762239757')
10.3390/nano15241867,,failed,gold,publisher,https://doi.org/10.3390/nano15241867,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/15/24/1867')
10.3390/nano15241891,,failed,gold,publisher,https://www.mdpi.com/2079-4991/15/24/1891/pdf,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-4991/15/24/1891/pdf')
10.3390/pr12030612,,failed,gold,publisher,https://www.mdpi.com/2227-9717/12/3/612/pdf?version=1710910677,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2227-9717/12/3/612/pdf?version=1710910677')
10.3390/s22114087,,failed,gold,publisher,https://www.mdpi.com/1424-8220/22/11/4087/pdf?version=1653903169,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1424-8220/22/11/4087/pdf?version=1653903169')
10.3390/s22166132,,failed,gold,publisher,https://www.mdpi.com/1424-8220/22/16/6132/pdf?version=1660714633,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1424-8220/22/16/6132/pdf?version=1660714633')
10.3390/s25123622,,failed,gold,publisher,https://www.mdpi.com/1424-8220/25/12/3622/pdf?version=1749536898,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/1424-8220/25/12/3622/pdf?version=1749536898')
10.3390/separations11010024,unpaywall_oa_0724.pdf,downloaded,gold,publisher,https://repository.tudelft.nl/file/File_8ff9527b-0f3a-4658-8163-056474d5c8bb,https://repository.tudelft.nl/file/File_8ff9527b-0f3a-4658-8163-056474d5c8bb,4221440,200.0,alt_location:repository:url_for_pdf
10.3390/solids3020018,,failed,gold,publisher,https://www.mdpi.com/2673-6497/3/2/18/pdf?version=1651765175,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2673-6497/3/2/18/pdf?version=1651765175')
10.35848/1347-4065/ac3d45,,failed,green,repository,https://hdl.handle.net/1721.1/138840,,0,,HTTPError('403 Client Error: Forbidden for url: https://dspace.mit.edu/bitstream/handle/1721.1/138840/2109.04597.pdf?sequence=2')
10.35848/1347-4065/ac5fb8,,failed,bronze,publisher,https://iopscience.iop.org/article/10.35848/1347-4065/ac5fb8/pdf,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=6a30e588-7551-4ffe-be91-e3bfa7268a9b&ssb=36679233555&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.35848%2F1347-4065%2Fac5fb8%2Fpdf&ssi=2ee807c7-cnvj-4d94-bccf-ba5ba1574fb1&ssk=botmanager_support@radware.com&ssm=08660127733328607135851243656751&ssn=a1d32d50f58aa4025c51cd0cd49bb6e43c219ee01ba2-0a86-4925-8613ed&sso=838ba13b-ee9e3d13611d7d8aa5295227b7b0f58c186a69e278a4f4e1&ssp=00653382861778846322177889200454868&ssq=43361526374377364287663741793350062379824&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjkwMDA5ZWUwMWJhMi0wYTg2LTQ5MjUtODEzYi1lZTllM2QxMzYxMWQxLTE3Nzg4NjM3NDE3NjAxMzcwLTAwMzM3NzAxN2QwNzk2NGYxYTkxMyIsInV6bXgiOiI3ZjkwMDBmODMxMmI2Mi00YTgwLTRiNTYtODIxZC03OTU2MzllZDY3OWMxLTE3Nzg4NjM3NDE3NjAxMzcwLWQ1NGJkZmRlM2MyNzg4YmUxMyIsInJkIjoiaW9wLm9yZyJ9,0,200.0,no PDF link found on OA page
10.35848/1347-4065/acc256,,failed,hybrid,publisher,https://iopscience.iop.org/article/10.35848/1347-4065/acc256/pdf,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=697b13e0-dea0-4ddd-adea-3bcfa39fac67&ssb=36679233555&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.35848%2F1347-4065%2Facc256%2Fpdf&ssi=5b0a0270-cnvj-4526-8fc9-bc5a67610186&ssk=botmanager_support@radware.com&ssm=08660127733328607135851243656751&ssn=a1d32d50a59af6dba625f472d8a8b6e43c215c5c5b0b-80ea-4b84-8613ed&sso=838ba4a6-bc25cbfa4a737d8aa5290252a4b37872bef90a5278a4f4e1&ssp=00653382861778846322177889200454868&ssq=43361526374377364287663741793350062379824&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwNjAxOWFmMzEtYzYwNi00YTQxLTliNGUtMzVjYjk0M2IyMzU0MS0xNzc4ODYzNzQxODY3MTI3Ni1mMzNmODE5MWNjMzY2N2JlMTMiLCJfX3V6bWYiOiI3ZjkwMDA1YzVjNWIwYi04MGVhLTRiODQtODRhNi1iYzI1Y2JmYTRhNzMxLTE3Nzg4NjM3NDE4NjcxMjc2LTAwMzQ5MWE3MjdjNDMzZDUyZDExMyIsInJkIjoiaW9wLm9yZyJ9,0,200.0,no PDF link found on OA page
10.35848/1347-4065/acc3a7,,failed,bronze,publisher,https://iopscience.iop.org/article/10.35848/1347-4065/acc3a7/pdf,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=8e3a407c-8f6f-4881-901d-8fbfbe2ed1fc&ssb=23191255826&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.35848%2F1347-4065%2Facc3a7%2Fpdf&ssi=602cd934-cnvj-4784-8d60-1f0a82871690&ssk=botmanager_support@radware.com&ssm=92668776029152669133715443534861&ssn=9261dacbf7dead61824f0075710f8dcf629c72434854-abd5-481b-b03c5c&sso=10e6ce22-81acbe0dac617a0c7d695997f478e3593d33a20a8aca4542&ssp=16224484371778880840177886849114403&ssq=58017266374849750102263746463423800211441&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwNTkwZmFkN2EtZjk5MC00ZjEwLThiMTEtZTBlM2U2N2VhNjJhMS0xNzc4ODYzNzQ2NDg1MTU3Mi1hODg5NDYwZjhhNTdhZjkwMTMiLCJfX3V6bWYiOiI3ZjkwMDA3MjQzNDg1NC1hYmQ1LTQ4MWItYmUyMi04MWFjYmUwZGFjNjExLTE3Nzg4NjM3NDY0ODUxNTcyLTAwM2MxZmE2ZGM4ODljOWE5ZTMxMyIsInJkIjoiaW9wLm9yZyJ9,0,200.0,no PDF link found on OA page
10.35848/1347-4065/ad33f1,,failed,bronze,publisher,https://iopscience.iop.org/article/10.35848/1347-4065/ad33f1/pdf,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=1449c879-fa4b-4309-9130-d86d2100dc0f&ssb=50864242088&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.35848%2F1347-4065%2Fad33f1%2Fpdf&ssi=0b3043cd-cnvj-4e29-99ab-6f3a3cae043b&ssk=botmanager_support@radware.com&ssm=25380427130868283133796487276477&ssn=7a4739173ea55de91778e8063c41606c3563d060f1e0-54ec-4b45-89dd3f&sso=6648e435-81377e7939757cd35cf45bbfe8d48cb9d24deddb7cd52204&ssp=57225974841778806507177886519617356&ssq=55724876374946705354163747568609144113789&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwMDE1MWJlM2ItYTQyYi00ODY0LTkyOTgtZDNiNDI4NTE2OTI4MS0xNzc4ODYzNzQ3MTgyMTgzMi03NTFkNzkzNGUzZDNiMzUwMTMiLCJyZCI6ImlvcC5vcmciLCJfX3V6bWYiOiI3ZjkwMDBkMDYwZjFlMC01NGVjLTRiNDUtODQzNS04MTM3N2U3OTM5NzUxLTE3Nzg4NjM3NDcxODIxODMyLTAwMzlhMzkwYzhjY2MwYjE5MGExMyJ9,0,200.0,no PDF link found on OA page
